timestamp,open,high,low,close,volume
2024-08-14,49.0,49.0,48.0,48.0,408400.0
2024-08-15,49.0,50.0,49.0,50.0,363000.0
2024-08-16,51.0,51.0,50.0,50.0,1066000.0
2024-08-19,51.0,51.0,51.0,51.0,522700.0
2024-08-20,51.0,52.0,51.0,52.0,468200.0
2024-08-21,51.0,52.0,51.0,52.0,861100.0
2024-08-22,52.0,53.0,52.0,53.0,615100.0
2024-08-23,53.0,53.0,52.0,52.0,473200.0
2024-08-26,53.0,53.0,53.0,53.0,700700.0
2024-08-27,53.0,53.0,53.0,53.0,1240200.0
2024-08-28,53.0,55.0,53.0,55.0,1629200.0
2024-08-29,55.0,57.0,55.0,57.0,2006400.0
2024-08-30,58.0,58.0,56.0,56.0,1846600.0
2024-09-02,57.0,57.0,55.0,55.0,3084900.0
2024-09-03,56.0,57.0,56.0,57.0,653500.0
2024-09-04,58.0,58.0,57.0,58.0,1322600.0
2024-09-05,58.0,58.0,56.0,58.0,1049500.0
2024-09-06,57.0,57.0,56.0,56.0,1511300.0
2024-09-09,57.0,58.0,56.0,58.0,620300.0
2024-09-10,58.0,58.0,57.0,57.0,1389200.0
2024-09-11,57.0,57.0,56.0,57.0,182100.0
2024-09-12,57.0,57.0,56.0,56.0,589100.0
2024-09-13,57.0,57.0,56.0,56.0,213500.0
2024-09-17,56.0,57.0,56.0,57.0,202200.0
2024-09-18,56.0,56.0,56.0,56.0,203500.0
2024-09-19,56.0,56.0,56.0,56.0,158100.0
2024-09-20,56.0,56.0,55.0,55.0,388100.0
2024-09-23,55.0,55.0,55.0,55.0,350200.0
2024-09-24,55.0,56.0,55.0,56.0,441600.0
2024-09-25,56.0,57.0,56.0,57.0,166500.0
2024-09-26,56.0,56.0,56.0,56.0,318600.0
2024-09-27,57.0,57.0,57.0,57.0,73000.0
2024-09-30,57.0,57.0,56.0,56.0,134500.0
2024-10-01,56.0,56.0,56.0,56.0,580200.0
2024-10-02,56.0,56.0,56.0,56.0,20300.0
2024-10-03,56.0,56.0,55.0,55.0,337000.0
2024-10-04,55.0,55.0,55.0,55.0,345500.0
2024-10-07,55.0,55.0,53.0,53.0,450500.0
2024-10-08,53.0,54.0,53.0,54.0,140200.0
2024-10-09,55.0,56.0,55.0,56.0,26900.0
2024-10-10,55.0,55.0,55.0,55.0,59900.0
2024-10-11,55.0,55.0,54.0,54.0,191000.0
2024-10-14,55.0,55.0,55.0,55.0,113400.0
2024-10-15,55.0,55.0,54.0,55.0,282400.0
2024-10-16,55.0,55.0,55.0,55.0,200200.0
2024-10-17,55.0,55.0,55.0,55.0,414000.0
2024-10-18,55.0,55.0,55.0,55.0,61600.0
2024-10-21,55.0,55.0,55.0,55.0,180300.0
2024-10-22,56.0,56.0,56.0,56.0,452600.0
2024-10-23,56.0,57.0,56.0,56.0,125200.0
2024-10-24,56.0,56.0,56.0,56.0,154400.0
2024-10-25,56.0,56.0,55.0,55.0,800.0
2024-10-28,55.0,55.0,54.0,55.0,167200.0
2024-10-29,54.0,55.0,54.0,55.0,182400.0
2024-10-30,55.0,56.0,54.0,56.0,68700.0
2024-10-31,56.0,56.0,55.0,56.0,20200.0
2024-11-01,55.0,55.0,54.0,54.0,146500.0
2024-11-04,53.0,55.0,53.0,55.0,104800.0
2024-11-05,54.0,55.0,54.0,55.0,189100.0
2024-11-06,55.0,55.0,54.0,54.0,90000.0
2024-11-07,56.0,56.0,55.0,55.0,60300.0
2024-11-08,55.0,56.0,54.0,56.0,135000.0
2024-11-11,56.0,56.0,54.0,55.0,138600.0
2024-11-12,54.0,54.0,54.0,54.0,10600.0
2024-11-13,54.0,55.0,54.0,55.0,187000.0
2024-11-14,54.0,55.0,54.0,55.0,410200.0
2024-11-15,55.0,55.0,55.0,55.0,36500.0
2024-11-18,54.0,56.0,54.0,56.0,208800.0
2024-11-19,56.0,56.0,56.0,56.0,36300.0
2024-11-20,56.0,56.0,56.0,56.0,36200.0
2024-11-21,55.0,56.0,55.0,56.0,52900.0
2024-11-22,56.0,56.0,55.0,55.0,81700.0
2024-11-25,54.0,54.0,53.0,53.0,1131900.0
2024-11-26,53.0,55.0,53.0,55.0,77600.0
2024-11-28,57.0,57.0,56.0,56.0,770400.0
2024-11-29,60.0,73.0,55.0,58.0,48949300.0
2024-12-02,59.0,62.0,51.0,53.0,9188200.0
2024-12-03,53.0,55.0,50.0,53.0,4835800.0
2024-12-04,53.0,53.0,51.0,52.0,898300.0
2024-12-05,52.0,57.0,51.0,53.0,11240700.0
2024-12-06,54.0,59.0,52.0,54.0,7575400.0
2024-12-09,55.0,56.0,52.0,53.0,2574900.0
2024-12-10,53.0,53.0,52.0,53.0,1259000.0
2024-12-11,53.0,54.0,51.0,53.0,3624100.0
2024-12-12,54.0,56.0,52.0,53.0,1833900.0
2024-12-13,53.0,53.0,50.0,52.0,3124000.0
2024-12-16,52.0,52.0,50.0,52.0,1544600.0
2024-12-17,52.0,52.0,50.0,51.0,1412300.0
2024-12-18,51.0,52.0,50.0,52.0,1548900.0
2024-12-19,53.0,53.0,50.0,50.0,1231500.0
2024-12-20,52.0,52.0,50.0,51.0,655700.0
2024-12-23,52.0,57.0,50.0,57.0,7151700.0
2024-12-24,63.0,76.0,61.0,76.0,164971600.0
2024-12-27,91.0,99.0,71.0,71.0,223454900.0
2024-12-30,71.0,84.0,67.0,69.0,75926700.0
2025-01-02,70.0,72.0,63.0,67.0,23788200.0
2025-01-03,66.0,67.0,62.0,63.0,16327700.0
2025-01-06,63.0,67.0,61.0,63.0,26881900.0
2025-01-07,64.0,64.0,61.0,61.0,7176300.0
2025-01-08,62.0,72.0,61.0,71.0,62865700.0
2025-01-09,70.0,70.0,63.0,63.0,18050400.0
2025-01-10,63.0,67.0,63.0,64.0,5914700.0
2025-01-13,65.0,66.0,59.0,62.0,11802300.0
2025-01-14,62.0,63.0,60.0,61.0,8513600.0
2025-01-15,61.0,69.0,61.0,62.0,16030900.0
2025-01-16,63.0,66.0,60.0,63.0,11132900.0
2025-01-17,63.0,66.0,62.0,66.0,6691800.0
2025-01-20,66.0,68.0,64.0,64.0,10285300.0
2025-01-21,66.0,67.0,63.0,64.0,5248400.0
2025-01-22,64.0,65.0,63.0,63.0,2848800.0
2025-01-23,64.0,65.0,63.0,65.0,1647700.0
2025-01-24,64.0,65.0,61.0,63.0,5754300.0
2025-01-30,63.0,71.0,61.0,63.0,30824100.0
2025-01-31,64.0,64.0,61.0,62.0,8020700.0
2025-02-03,62.0,62.0,60.0,60.0,5881100.0
2025-02-04,60.0,63.0,60.0,63.0,2566000.0
2025-02-05,63.0,63.0,60.0,61.0,1758100.0
2025-02-06,61.0,64.0,60.0,61.0,9098700.0
2025-02-07,61.0,63.0,58.0,59.0,12203700.0
2025-02-10,59.0,60.0,57.0,59.0,2166000.0
2025-02-11,59.0,60.0,55.0,55.0,3425800.0
2025-02-12,56.0,64.0,55.0,55.0,21921600.0
2025-02-13,56.0,66.0,54.0,63.0,37849000.0
2025-02-14,64.0,64.0,58.0,60.0,20526300.0
2025-02-17,61.0,61.0,58.0,59.0,4469900.0
2025-02-18,59.0,60.0,57.0,59.0,2411100.0
2025-02-19,59.0,61.0,59.0,60.0,2442600.0
2025-02-20,61.0,62.0,57.0,59.0,4880200.0
2025-02-21,59.0,63.0,58.0,59.0,7043200.0
2025-02-24,59.0,70.0,59.0,63.0,57565400.0
2025-02-25,63.0,66.0,59.0,59.0,8490000.0
2025-02-26,59.0,61.0,59.0,59.0,1621200.0
2025-02-27,59.0,62.0,59.0,60.0,3006100.0
2025-02-28,60.0,60.0,57.0,57.0,4882700.0
2025-03-03,57.0,60.0,57.0,58.0,1784300.0
2025-03-04,58.0,59.0,57.0,58.0,1914200.0
2025-03-05,58.0,61.0,57.0,60.0,3399500.0
2025-03-06,60.0,62.0,59.0,59.0,2734400.0
2025-03-07,59.0,60.0,58.0,59.0,1502100.0
2025-03-10,60.0,60.0,58.0,58.0,433400.0
2025-03-11,58.0,59.0,57.0,58.0,1445800.0
2025-03-12,58.0,60.0,58.0,59.0,1022600.0
2025-03-13,58.0,59.0,57.0,58.0,1164600.0
2025-03-14,58.0,59.0,57.0,57.0,1596400.0
2025-03-17,57.0,60.0,56.0,58.0,2026500.0
2025-03-18,58.0,58.0,50.0,54.0,7292900.0
2025-03-19,54.0,57.0,53.0,56.0,2461100.0
2025-03-20,56.0,57.0,54.0,56.0,2460600.0
2025-03-21,56.0,57.0,55.0,57.0,970300.0
2025-03-24,56.0,58.0,56.0,57.0,2904600.0
2025-03-25,57.0,59.0,57.0,57.0,1892100.0
2025-03-26,58.0,60.0,58.0,58.0,676800.0
2025-03-27,58.0,59.0,58.0,58.0,481500.0
2025-04-08,55.0,56.0,51.0,55.0,319300.0
2025-04-09,53.0,57.0,53.0,54.0,309900.0
2025-04-10,55.0,58.0,54.0,55.0,604500.0
2025-04-11,55.0,57.0,55.0,55.0,211700.0
2025-04-14,55.0,57.0,55.0,56.0,619200.0
2025-04-15,56.0,58.0,56.0,56.0,497800.0
2025-04-16,57.0,59.0,56.0,56.0,254600.0
2025-04-17,57.0,58.0,56.0,56.0,318600.0
2025-04-21,58.0,58.0,56.0,56.0,540300.0
2025-04-22,57.0,57.0,55.0,56.0,225600.0
2025-04-23,56.0,59.0,55.0,59.0,3788100.0
2025-04-24,59.0,61.0,59.0,60.0,5413500.0
2025-04-25,60.0,61.0,59.0,60.0,1871900.0
2025-04-28,60.0,61.0,59.0,59.0,1249200.0
2025-04-29,59.0,61.0,59.0,60.0,2137400.0
2025-04-30,61.0,61.0,59.0,59.0,2297500.0
2025-05-02,60.0,64.0,59.0,59.0,2827600.0
2025-05-05,59.0,61.0,56.0,59.0,1971400.0
2025-05-06,59.0,60.0,58.0,59.0,2455400.0
2025-05-07,60.0,69.0,59.0,60.0,28109600.0
2025-05-08,61.0,62.0,58.0,58.0,3598900.0
2025-05-09,58.0,59.0,57.0,58.0,941200.0
2025-05-14,58.0,59.0,58.0,58.0,353500.0
2025-05-15,58.0,59.0,57.0,58.0,1703300.0
2025-05-16,58.0,60.0,56.0,60.0,5125400.0
2025-05-19,60.0,62.0,59.0,61.0,7578400.0
2025-05-20,62.0,63.0,60.0,61.0,4251000.0
2025-05-21,62.0,62.0,59.0,60.0,1472300.0
2025-05-22,61.0,62.0,59.0,59.0,278100.0
2025-05-23,61.0,61.0,59.0,59.0,508600.0
2025-05-26,59.0,60.0,57.0,60.0,2679200.0
2025-05-27,60.0,60.0,58.0,59.0,693500.0
2025-05-28,58.0,60.0,58.0,59.0,1105500.0
2025-06-02,60.0,60.0,58.0,60.0,592000.0
2025-06-03,60.0,60.0,58.0,59.0,631600.0
2025-06-04,59.0,60.0,58.0,59.0,888100.0
2025-06-05,59.0,59.0,57.0,59.0,1140000.0
2025-06-10,59.0,60.0,58.0,59.0,803500.0
2025-06-11,59.0,60.0,58.0,59.0,395300.0
2025-06-12,59.0,59.0,57.0,59.0,1367200.0
2025-06-13,58.0,59.0,57.0,57.0,1848400.0
2025-06-16,57.0,60.0,57.0,58.0,837300.0
2025-06-17,59.0,59.0,57.0,59.0,565400.0
2025-06-18,59.0,59.0,58.0,59.0,300700.0
2025-06-19,58.0,59.0,55.0,58.0,1951800.0
2025-06-20,57.0,58.0,55.0,58.0,1104300.0
2025-06-23,57.0,57.0,55.0,56.0,891200.0
2025-06-24,56.0,58.0,55.0,56.0,1930300.0
2025-06-25,57.0,58.0,55.0,57.0,1872200.0
2025-06-26,65.0,76.0,60.0,60.0,240522900.0
2025-06-30,60.0,62.0,57.0,58.0,48497000.0
2025-07-01,59.0,59.0,57.0,58.0,8062400.0
2025-07-02,59.0,59.0,57.0,58.0,9195000.0
2025-07-03,57.0,58.0,56.0,57.0,4066500.0
2025-07-04,58.0,58.0,56.0,57.0,3220700.0
2025-07-07,57.0,58.0,56.0,57.0,1649500.0
2025-07-08,57.0,57.0,55.0,56.0,2405300.0
2025-07-09,56.0,57.0,55.0,56.0,2243000.0
2025-07-10,56.0,63.0,56.0,60.0,32426600.0
2025-07-11,65.0,69.0,58.0,62.0,98236000.0
2025-07-14,62.0,62.0,59.0,60.0,6642200.0
2025-07-15,60.0,60.0,58.0,59.0,3493800.0
2025-07-16,59.0,60.0,58.0,58.0,3866200.0
2025-07-17,58.0,63.0,58.0,61.0,6968900.0
2025-07-18,63.0,67.0,59.0,67.0,45404200.0
2025-07-21,72.0,73.0,63.0,63.0,90689000.0
2025-07-22,64.0,65.0,60.0,62.0,9593200.0
2025-07-23,61.0,64.0,60.0,63.0,4174100.0
2025-07-24,64.0,64.0,62.0,62.0,2949300.0
2025-07-25,62.0,64.0,61.0,63.0,4991400.0
2025-07-28,63.0,64.0,61.0,63.0,3537700.0
2025-07-29,63.0,65.0,62.0,64.0,3867500.0
2025-07-30,65.0,86.0,63.0,86.0,177696300.0
2025-07-31,90.0,101.0,78.0,85.0,166379500.0
2025-08-01,93.0,112.0,90.0,99.0,177515800.0
2025-08-04,99.0,100.0,91.0,96.0,34072600.0
2025-08-05,97.0,112.0,92.0,95.0,166828800.0
2025-08-06,95.0,100.0,93.0,95.0,27184900.0
2025-08-07,95.0,104.0,94.0,97.0,48064200.0
2025-08-08,98.0,98.0,94.0,94.0,14887600.0
2025-08-11,94.0,96.0,94.0,96.0,7887300.0
2025-08-12,96.0,104.0,95.0,96.0,37457600.0
2025-08-13,96.0,97.0,91.0,91.0,15259200.0
2025-08-14,93.0,114.0,92.0,113.0,125140200.0
2025-08-15,116.0,123.0,103.0,104.0,132952300.0
2025-08-19,108.0,117.0,104.0,107.0,48092700.0
2025-08-20,106.0,121.0,105.0,109.0,87120800.0
2025-08-21,110.0,113.0,107.0,108.0,14454400.0
2025-08-22,110.0,113.0,106.0,108.0,9408900.0
2025-08-25,108.0,110.0,106.0,107.0,10803300.0
2025-08-26,107.0,117.0,101.0,107.0,69893600.0
2025-08-27,111.0,116.0,107.0,110.0,46519000.0
2025-08-28,114.0,114.0,108.0,109.0,9344500.0
2025-08-29,110.0,110.0,99.0,103.0,18997700.0
2025-09-01,102.0,106.0,93.0,102.0,9088900.0
2025-09-02,101.0,110.0,100.0,104.0,22722000.0
2025-09-03,105.0,108.0,102.0,104.0,8364400.0
2025-09-04,104.0,105.0,101.0,103.0,4680100.0
2025-09-08,103.0,103.0,98.0,98.0,13030100.0
2025-09-09,98.0,102.0,94.0,97.0,3534500.0
2025-09-10,95.0,101.0,95.0,98.0,2524600.0
2025-09-11,100.0,100.0,94.0,97.0,6585900.0
2025-09-12,98.0,99.0,96.0,98.0,3425200.0
2025-09-15,97.0,112.0,96.0,103.0,58938300.0
2025-09-16,104.0,105.0,101.0,102.0,7052300.0
2025-09-17,103.0,104.0,100.0,102.0,5458800.0
2025-09-18,103.0,103.0,101.0,102.0,2667900.0
2025-09-19,102.0,105.0,101.0,102.0,5370100.0
2025-09-22,103.0,103.0,100.0,101.0,6621500.0
2025-09-23,103.0,103.0,98.0,100.0,4453700.0
2025-09-24,100.0,101.0,97.0,99.0,4438900.0
2025-09-25,100.0,100.0,96.0,96.0,3592200.0
2025-09-26,96.0,105.0,96.0,100.0,11630100.0
2025-09-29,101.0,102.0,97.0,99.0,3584900.0
2025-09-30,100.0,101.0,98.0,100.0,3153600.0
2025-10-01,101.0,101.0,97.0,98.0,5549200.0
2025-10-02,99.0,100.0,97.0,98.0,2148700.0
2025-10-03,99.0,99.0,95.0,96.0,5028300.0
2025-10-06,96.0,97.0,91.0,92.0,7839700.0
2025-10-07,93.0,93.0,88.0,90.0,5374000.0
2025-10-08,90.0,105.0,88.0,91.0,46229000.0
2025-10-09,91.0,91.0,88.0,89.0,7719400.0
2025-10-10,90.0,92.0,89.0,90.0,5197800.0
2025-10-13,90.0,90.0,88.0,89.0,2409200.0
2025-10-14,90.0,90.0,86.0,87.0,2652700.0
2025-10-15,86.0,88.0,85.0,86.0,1940200.0
2025-10-16,88.0,88.0,86.0,87.0,2097200.0
2025-10-17,87.0,88.0,82.0,84.0,1843000.0
2025-10-20,83.0,90.0,81.0,86.0,2191300.0
2025-10-21,87.0,87.0,83.0,84.0,4073600.0
2025-10-22,86.0,87.0,84.0,86.0,3774700.0
2025-10-23,86.0,91.0,85.0,88.0,6391600.0
2025-10-24,90.0,90.0,86.0,86.0,1368500.0
2025-10-27,86.0,88.0,83.0,83.0,2198200.0
2025-10-28,83.0,87.0,83.0,85.0,4752500.0
2025-10-29,87.0,105.0,87.0,92.0,60079700.0
2025-10-30,91.0,91.0,81.0,86.0,20290900.0
2025-10-31,95.0,115.0,89.0,92.0,437482800.0
2025-11-03,93.0,106.0,92.0,96.0,107155000.0
2025-11-04,96.0,102.0,94.0,95.0,41224600.0
2025-11-05,96.0,99.0,85.0,94.0,23424200.0
2025-11-06,96.0,96.0,93.0,93.0,8637600.0
2025-11-07,92.0,94.0,91.0,93.0,6752300.0
2025-11-10,93.0,93.0,91.0,92.0,9067800.0
2025-11-11,92.0,92.0,90.0,91.0,7760500.0
2025-11-12,93.0,93.0,90.0,90.0,4132100.0
2025-11-13,91.0,101.0,90.0,101.0,42145200.0
2025-11-14,94.0,98.0,94.0,96.0,30014400.0
2025-11-17,96.0,96.0,92.0,92.0,8573900.0
2025-11-18,93.0,96.0,90.0,93.0,13321600.0
2025-11-19,94.0,110.0,91.0,110.0,130106400.0
2025-11-20,103.0,108.0,99.0,100.0,106362000.0
2025-11-21,101.0,105.0,98.0,99.0,43463200.0
2025-11-24,100.0,104.0,99.0,103.0,21601400.0
2025-11-25,103.0,103.0,99.0,101.0,14488800.0
2025-11-26,102.0,102.0,99.0,99.0,9511400.0
2025-11-27,100.0,109.0,99.0,100.0,68862600.0
2025-11-28,100.0,105.0,99.0,102.0,24190500.0
2025-12-01,102.0,108.0,102.0,103.0,33836000.0
2025-12-02,104.0,118.0,102.0,102.0,93040300.0
2025-12-03,102.0,105.0,101.0,103.0,16867900.0
2025-12-04,102.0,107.0,102.0,105.0,11535500.0
2025-12-05,106.0,107.0,102.0,104.0,10395100.0
2025-12-08,105.0,105.0,103.0,104.0,7466200.0
2025-12-09,104.0,108.0,103.0,106.0,12660000.0
2025-12-10,106.0,107.0,104.0,105.0,8422200.0
2025-12-11,106.0,117.0,105.0,106.0,64546800.0
2025-12-12,106.0,109.0,105.0,105.0,7580800.0
2025-12-15,103.0,105.0,101.0,102.0,13186500.0
2025-12-16,104.0,104.0,101.0,104.0,3946700.0
2025-12-17,105.0,105.0,101.0,102.0,4485600.0
2025-12-18,102.0,113.0,102.0,102.0,40203600.0
2025-12-19,103.0,104.0,101.0,102.0,4889700.0
2025-12-22,101.0,107.0,100.0,102.0,23231000.0
2025-12-23,102.0,105.0,102.0,102.0,6277300.0
2025-12-24,103.0,105.0,102.0,102.0,5797200.0
2025-12-29,104.0,104.0,101.0,102.0,5338400.0
2025-12-30,102.0,103.0,101.0,102.0,2963700.0
2026-01-02,103.0,106.0,102.0,104.0,7663800.0
2026-01-05,104.0,110.0,102.0,105.0,12488100.0
2026-01-06,107.0,108.0,105.0,106.0,11429900.0
2026-01-07,106.0,108.0,105.0,105.0,6990300.0
2026-01-08,104.0,108.0,104.0,106.0,6185200.0
2026-01-09,108.0,108.0,104.0,104.0,4861800.0
2026-01-12,103.0,104.0,102.0,104.0,5266000.0
2026-01-13,104.0,105.0,102.0,103.0,3577100.0
2026-01-14,103.0,103.0,99.0,101.0,6674700.0
2026-01-15,102.0,102.0,100.0,100.0,5330400.0
2026-01-19,100.0,102.0,99.0,101.0,4633800.0
2026-01-20,102.0,105.0,100.0,105.0,12360600.0
2026-01-21,105.0,105.0,101.0,101.0,11969500.0
2026-01-22,101.0,104.0,101.0,101.0,4755100.0
2026-01-23,120.0,136.0,105.0,111.0,543253100.0
2026-01-26,135.0,149.0,126.0,149.0,558178500.0
2026-01-27,167.0,188.0,131.0,132.0,1482673600.0
2026-01-28,132.0,132.0,113.0,113.0,101033300.0
2026-01-29,105.0,112.0,97.0,108.0,56683900.0
2026-01-30,106.0,113.0,102.0,108.0,36241600.0
2026-02-02,109.0,110.0,94.0,97.0,30427800.0
2026-02-03,97.0,103.0,97.0,99.0,16947200.0
2026-02-04,99.0,118.0,97.0,112.0,141385800.0
2026-02-05,108.0,112.0,103.0,106.0,48864800.0
2026-02-06,102.0,105.0,99.0,103.0,17824500.0
2026-02-09,101.0,109.0,99.0,105.0,21785200.0
2026-02-10,107.0,108.0,103.0,106.0,22318400.0
2026-02-11,106.0,111.0,105.0,108.0,23860600.0
2026-02-12,109.0,109.0,104.0,106.0,13759800.0
2026-02-13,106.0,106.0,102.0,103.0,10721100.0
2026-02-18,103.0,106.0,102.0,105.0,10857600.0
2026-02-19,106.0,106.0,103.0,104.0,8770400.0
2026-02-20,105.0,133.0,104.0,124.0,424258400.0
2026-02-23,115.0,118.0,109.0,114.0,99634700.0
2026-02-24,114.0,117.0,105.0,107.0,45450100.0
2026-02-25,108.0,110.0,106.0,107.0,14875700.0
2026-02-26,108.0,109.0,103.0,106.0,22301700.0
2026-02-27,105.0,116.0,102.0,105.0,42436400.0
2026-03-02,100.0,105.0,95.0,100.0,24608700.0
2026-03-03,100.0,110.0,99.0,109.0,29902300.0
2026-03-04,109.0,110.0,100.0,102.0,17642900.0
2026-03-05,102.0,107.0,102.0,103.0,11475100.0
2026-03-06,103.0,105.0,100.0,101.0,6169900.0
2026-03-09,98.0,100.0,95.0,98.0,12798100.0
2026-03-10,99.0,103.0,97.0,100.0,6241400.0
2026-03-11,100.0,102.0,97.0,98.0,8341400.0
2026-03-12,98.0,100.0,95.0,98.0,7213300.0
2026-03-13,98.0,100.0,96.0,97.0,6172700.0
2026-03-16,99.0,101.0,95.0,96.0,6036800.0
2026-03-17,97.0,98.0,94.0,95.0,3502200.0
2026-03-25,94.0,97.0,90.0,95.0,2637200.0
2026-03-26,95.0,97.0,94.0,96.0,2348000.0
2026-03-27,96.0,104.0,94.0,96.0,21912100.0
2026-03-30,96.0,98.0,93.0,96.0,6251600.0
2026-03-31,96.0,104.0,94.0,99.0,24467200.0
2026-04-01,99.0,100.0,96.0,98.0,6377300.0
2026-04-02,98.0,109.0,97.0,99.0,71372000.0
2026-04-06,100.0,101.0,96.0,98.0,12535700.0
2026-04-07,98.0,102.0,96.0,97.0,11457100.0
2026-04-08,98.0,99.0,97.0,98.0,5042700.0
2026-04-09,99.0,102.0,98.0,98.0,11572400.0
2026-04-10,99.0,101.0,97.0,99.0,7654400.0
2026-04-13,100.0,101.0,98.0,100.0,7127900.0
2026-04-14,100.0,103.0,100.0,102.0,9892200.0
2026-04-15,103.0,107.0,101.0,103.0,27124100.0
2026-04-16,105.0,106.0,103.0,105.0,12986700.0
2026-04-17,106.0,107.0,103.0,104.0,7060600.0
2026-04-20,105.0,105.0,101.0,102.0,7257200.0
2026-04-21,102.0,104.0,101.0,103.0,5822700.0
2026-04-22,102.0,104.0,102.0,104.0,4429100.0
2026-04-23,104.0,104.0,102.0,103.0,5778300.0
2026-04-24,102.0,103.0,98.0,99.0,7493300.0
2026-04-27,99.0,108.0,97.0,101.0,33738700.0
2026-04-28,100.0,104.0,99.0,100.0,14073700.0
2026-04-29,100.0,102.0,99.0,99.0,5796100.0
2026-04-30,100.0,100.0,98.0,99.0,3349600.0
2026-05-04,99.0,102.0,98.0,100.0,5556800.0
2026-05-05,100.0,101.0,99.0,100.0,2631600.0
2026-05-06,100.0,100.0,98.0,99.0,5087100.0
2026-05-07,100.0,100.0,99.0,99.0,1794900.0
2026-05-08,100.0,100.0,97.0,98.0,5466200.0
2026-05-11,98.0,100.0,97.0,97.0,4078200.0
2026-05-12,97.0,98.0,93.0,95.0,6108500.0
2026-05-13,93.0,99.0,93.0,95.0,3585800.0
2026-05-14,95.0,95.0,95.0,95.0,0.0
2026-05-15,95.0,95.0,95.0,95.0,0.0
2026-05-18,96.0,98.0,92.0,95.0,4447800.0
2026-05-19,95.0,97.0,90.0,91.0,4113000.0
2026-05-20,91.0,95.0,90.0,92.0,2739900.0
2026-05-21,92.0,93.0,79.0,79.0,6632500.0
2026-05-22,78.0,83.0,73.0,82.0,4768700.0
2026-05-25,83.0,91.0,82.0,90.0,5968500.0
2026-05-26,90.0,94.0,85.0,88.0,3046100.0
2026-05-27,88.0,88.0,88.0,88.0,0.0
2026-05-28,88.0,88.0,88.0,88.0,0.0
2026-05-29,88.0,90.0,85.0,88.0,1710400.0
2026-06-02,88.0,89.0,85.0,86.0,1216200.0
2026-06-03,85.0,86.0,74.0,79.0,3084200.0
2026-06-04,77.0,93.0,72.0,80.0,15773800.0
2026-06-05,80.0,89.0,77.0,80.0,1927600.0
2026-06-08,78.0,78.0,68.0,70.0,6498100.0
2026-06-09,70.0,79.0,68.0,74.0,2942400.0
2026-06-10,76.0,76.0,72.0,73.0,2146400.0
2026-06-11,74.0,75.0,72.0,73.0,913000.0
2026-06-12,73.0,81.0,73.0,80.0,10491700.0
2026-06-15,81.0,82.0,79.0,80.0,2603400.0
2026-06-17,79.0,84.0,76.0,80.0,15909800.0
2026-06-18,78.0,98.0,77.0,92.0,79851700.0
2026-06-19,85.0,87.0,84.0,85.0,24942400.0
2026-06-22,85.0,88.0,82.0,84.0,15149900.0
2026-06-23,85.0,91.0,80.0,82.0,19483800.0
2026-06-24,85.0,85.0,76.0,78.0,8175100.0
2026-06-25,76.0,81.0,75.0,78.0,2117800.0
2026-06-26,78.0,80.0,75.0,76.0,1239500.0
2026-06-29,76.0,79.0,76.0,76.0,820300.0
2026-06-30,76.0,78.0,72.0,72.0,1663700.0
2026-07-01,73.0,74.0,71.0,71.0,2930200.0
2026-07-02,72.0,77.0,72.0,74.0,5142800.0
2026-07-03,74.0,77.0,72.0,76.0,1999300.0
2026-07-06,76.0,78.0,75.0,77.0,1927100.0
