timestamp,open,high,low,close,volume
2024-09-17,7250.0,8725.0,7250.0,8725.0,6500.0
2024-09-18,10000.0,10450.0,10000.0,10450.0,74200.0
2024-09-19,10550.0,11600.0,10350.0,10350.0,44500.0
2024-09-20,10300.0,10350.0,8900.0,9500.0,4500.0
2024-09-23,9400.0,9400.0,8125.0,8650.0,11400.0
2024-09-24,8650.0,9925.0,8150.0,9400.0,40400.0
2024-09-25,8900.0,9400.0,8900.0,9000.0,2400.0
2024-09-26,9025.0,9050.0,8750.0,8750.0,2500.0
2024-09-27,8750.0,8900.0,8725.0,8725.0,1400.0
2024-09-30,8875.0,9225.0,8275.0,8275.0,4100.0
2024-10-01,8275.0,8275.0,8000.0,8100.0,3400.0
2024-10-02,8125.0,8200.0,8100.0,8175.0,1700.0
2024-10-03,8000.0,8000.0,7900.0,7900.0,2100.0
2024-10-04,7800.0,9000.0,7800.0,9000.0,9100.0
2024-10-07,8900.0,8975.0,8900.0,8975.0,300.0
2024-10-08,8850.0,8875.0,8850.0,8850.0,7600.0
2024-10-09,8750.0,8850.0,8750.0,8850.0,2700.0
2024-10-10,8850.0,8850.0,8850.0,8850.0,0.0
2024-10-11,8400.0,8550.0,8150.0,8425.0,7800.0
2024-10-14,8200.0,8350.0,7900.0,8325.0,11400.0
2024-10-15,8325.0,9500.0,8075.0,8200.0,170900.0
2024-10-16,8175.0,8700.0,8100.0,8125.0,11900.0
2024-10-17,8050.0,8275.0,8000.0,8125.0,9100.0
2024-10-18,8050.0,8050.0,7600.0,7975.0,8400.0
2024-10-21,7925.0,8000.0,7750.0,7800.0,2100.0
2024-10-22,7900.0,7900.0,7525.0,7650.0,4600.0
2024-10-23,7650.0,7675.0,7500.0,7500.0,3300.0
2024-10-24,7350.0,7350.0,7200.0,7325.0,2000.0
2024-10-25,7325.0,7325.0,7100.0,7100.0,6000.0
2024-10-28,7100.0,7825.0,7100.0,7825.0,4400.0
2024-10-29,7875.0,7875.0,7375.0,7400.0,1700.0
2024-10-30,7400.0,8800.0,7400.0,7925.0,10200.0
2024-10-31,7925.0,8950.0,7425.0,8150.0,32900.0
2024-11-01,8025.0,8850.0,8025.0,8575.0,15000.0
2024-11-04,8575.0,10000.0,8325.0,9100.0,56500.0
2024-11-05,9100.0,9925.0,8625.0,8700.0,92300.0
2024-11-06,8700.0,8700.0,7150.0,8425.0,9500.0
2024-11-07,8325.0,8325.0,7975.0,7975.0,2500.0
2024-11-08,7950.0,8000.0,7000.0,7850.0,14600.0
2024-11-11,7850.0,7850.0,7825.0,7825.0,500.0
2024-11-12,7825.0,8400.0,7825.0,8375.0,6600.0
2024-11-13,8350.0,8775.0,8325.0,8400.0,7900.0
2024-11-14,8400.0,8775.0,7100.0,8750.0,5000.0
2024-11-15,8050.0,8500.0,7500.0,7750.0,4000.0
2024-11-18,7750.0,7975.0,7650.0,7650.0,5700.0
2024-11-19,8000.0,8250.0,7700.0,7700.0,5900.0
2024-11-20,7750.0,7750.0,7750.0,7750.0,4100.0
2024-11-21,7525.0,7525.0,7400.0,7500.0,4300.0
2024-11-22,7525.0,7525.0,7250.0,7500.0,1700.0
2024-11-25,7500.0,7775.0,7500.0,7775.0,400.0
2024-11-26,7775.0,7775.0,7550.0,7550.0,300.0
2024-11-28,7600.0,7600.0,7350.0,7575.0,1100.0
2024-11-29,7350.0,7500.0,7300.0,7300.0,600.0
2024-12-02,7400.0,7400.0,7150.0,7250.0,1200.0
2024-12-03,7100.0,7675.0,7100.0,7675.0,1200.0
2024-12-04,7125.0,7125.0,7125.0,7125.0,800.0
2024-12-05,7150.0,7175.0,6925.0,7100.0,5000.0
2024-12-06,6950.0,7250.0,6950.0,7150.0,3300.0
2024-12-09,7200.0,7300.0,7200.0,7250.0,600.0
2024-12-10,6975.0,7175.0,6900.0,6900.0,1800.0
2024-12-11,7100.0,7100.0,6700.0,6900.0,1800.0
2024-12-12,6700.0,6700.0,6700.0,6700.0,200.0
2024-12-13,6700.0,6700.0,6700.0,6700.0,300.0
2024-12-16,7400.0,7400.0,6125.0,6975.0,169800.0
2024-12-17,6975.0,6975.0,6975.0,6975.0,100.0
2024-12-18,6925.0,6925.0,6675.0,6675.0,200.0
2024-12-19,6800.0,7475.0,6800.0,6875.0,2900.0
