timestamp,open,high,low,close,volume
2024-09-17,2470.0,2470.0,2430.0,2460.0,80200.0
2024-09-18,2450.0,2460.0,2430.0,2440.0,113000.0
2024-09-19,2450.0,2470.0,2430.0,2470.0,91800.0
2024-09-20,2470.0,2500.0,2470.0,2490.0,85000.0
2024-09-23,2490.0,2520.0,2480.0,2500.0,39300.0
2024-09-24,2500.0,2510.0,2470.0,2490.0,35500.0
2024-09-25,2490.0,2500.0,2460.0,2470.0,40700.0
2024-09-26,2470.0,2480.0,2460.0,2470.0,55000.0
2024-09-27,2470.0,2490.0,2450.0,2480.0,38400.0
2024-09-30,2480.0,2480.0,2440.0,2460.0,44800.0
2024-10-01,2460.0,2490.0,2450.0,2460.0,20800.0
2024-10-02,2460.0,2480.0,2450.0,2450.0,61800.0
2024-10-03,2470.0,2470.0,2440.0,2460.0,72500.0
2024-10-04,2460.0,2460.0,2440.0,2450.0,12900.0
2024-10-07,2460.0,2490.0,2440.0,2450.0,34300.0
2024-10-08,2470.0,2470.0,2430.0,2440.0,47900.0
2024-10-09,2450.0,2480.0,2440.0,2440.0,71300.0
2024-10-10,2460.0,2470.0,2460.0,2460.0,51900.0
2024-10-11,2470.0,2470.0,2460.0,2470.0,28900.0
2024-10-14,2470.0,2470.0,2450.0,2450.0,49700.0
2024-10-15,2450.0,2460.0,2450.0,2460.0,18500.0
2024-10-16,2470.0,2480.0,2460.0,2470.0,19900.0
2024-10-17,2460.0,2470.0,2450.0,2470.0,58400.0
2024-10-18,2470.0,2520.0,2460.0,2520.0,90600.0
2024-10-21,2520.0,2520.0,2480.0,2490.0,173600.0
2024-10-22,2480.0,2490.0,2470.0,2480.0,64000.0
2024-10-23,2470.0,2610.0,2470.0,2480.0,326300.0
2024-10-24,2490.0,2590.0,2490.0,2530.0,255900.0
2024-10-25,2530.0,2550.0,2520.0,2520.0,66600.0
2024-10-28,2530.0,2530.0,2470.0,2500.0,71500.0
2024-10-29,2500.0,2520.0,2490.0,2490.0,55900.0
2024-10-30,2500.0,2500.0,2300.0,2320.0,738200.0
2024-10-31,2340.0,2370.0,2320.0,2340.0,276400.0
2024-11-01,2340.0,2340.0,2300.0,2320.0,48000.0
