timestamp,open,high,low,close,volume
2024-09-17,995.0,1000.0,985.0,990.0,7893100.0
2024-09-18,990.0,1000.0,990.0,995.0,2703500.0
2024-09-19,995.0,1005.0,995.0,1000.0,4025100.0
2024-09-20,1000.0,1000.0,995.0,995.0,2755500.0
2024-09-23,1000.0,1000.0,990.0,995.0,6485800.0
2024-09-24,995.0,1000.0,985.0,990.0,12365800.0
2024-09-25,990.0,995.0,970.0,980.0,24931200.0
2024-09-26,980.0,985.0,975.0,980.0,5063800.0
2024-09-27,975.0,980.0,960.0,975.0,11468700.0
2024-09-30,985.0,985.0,960.0,965.0,4904800.0
2024-10-01,965.0,975.0,965.0,970.0,3192900.0
2024-10-02,970.0,975.0,965.0,965.0,1799700.0
2024-10-03,970.0,970.0,960.0,965.0,1747800.0
2024-10-04,965.0,970.0,965.0,970.0,1149100.0
2024-10-07,970.0,975.0,965.0,975.0,1969000.0
2024-10-08,975.0,980.0,965.0,980.0,3229300.0
2024-10-09,980.0,985.0,975.0,975.0,3032600.0
2024-10-10,975.0,980.0,970.0,975.0,1022000.0
2024-10-11,980.0,980.0,970.0,975.0,630200.0
2024-10-14,975.0,980.0,975.0,980.0,725600.0
2024-10-15,980.0,990.0,975.0,990.0,5575400.0
2024-10-16,990.0,990.0,980.0,990.0,1628000.0
2024-10-17,990.0,995.0,985.0,985.0,2568700.0
2024-10-18,985.0,990.0,980.0,985.0,1687500.0
2024-10-21,985.0,990.0,975.0,975.0,2687500.0
2024-10-22,980.0,990.0,975.0,990.0,4864700.0
2024-10-23,990.0,990.0,980.0,990.0,1790800.0
2024-10-24,985.0,990.0,975.0,985.0,1896900.0
2024-10-25,985.0,985.0,975.0,980.0,1912500.0
2024-10-28,985.0,990.0,965.0,970.0,3283500.0
2024-10-29,970.0,975.0,965.0,975.0,2489800.0
2024-10-30,975.0,980.0,965.0,975.0,3505100.0
2024-10-31,975.0,980.0,965.0,980.0,2242400.0
2024-11-01,980.0,980.0,965.0,965.0,3706200.0
2024-11-04,975.0,975.0,955.0,965.0,4564400.0
2024-11-05,965.0,975.0,960.0,970.0,2477700.0
2024-11-06,965.0,970.0,960.0,965.0,2824100.0
2024-11-07,960.0,970.0,955.0,960.0,2971600.0
2024-11-08,960.0,965.0,955.0,960.0,4009400.0
2024-11-11,960.0,960.0,940.0,945.0,6927400.0
2024-11-12,950.0,960.0,945.0,945.0,3786400.0
