timestamp,open,high,low,close,volume
2024-09-17,37.0,37.0,37.0,37.0,507500.0
2024-09-18,37.0,37.0,37.0,37.0,25500.0
2024-09-19,37.0,37.0,37.0,37.0,36000.0
2024-09-20,37.0,37.0,36.0,36.0,35200.0
2024-09-23,36.0,36.0,36.0,36.0,363600.0
2024-09-24,35.0,35.0,35.0,35.0,12900.0
2024-09-25,35.0,35.0,35.0,35.0,63000.0
2024-09-26,35.0,35.0,34.0,34.0,108000.0
2024-09-27,34.0,34.0,34.0,34.0,653600.0
2024-09-30,34.0,35.0,34.0,35.0,538400.0
2024-10-01,35.0,35.0,35.0,35.0,110800.0
2024-10-02,35.0,38.0,35.0,38.0,51300.0
2024-10-03,38.0,38.0,38.0,38.0,4500.0
2024-10-04,38.0,38.0,38.0,38.0,408200.0
2024-10-07,38.0,38.0,38.0,38.0,3100.0
2024-10-08,38.0,38.0,38.0,38.0,16000.0
2024-10-09,37.0,37.0,36.0,36.0,46000.0
2024-10-10,36.0,36.0,36.0,36.0,10000.0
2024-10-11,36.0,36.0,36.0,36.0,6000.0
2024-10-14,36.0,36.0,36.0,36.0,6700.0
2024-10-15,36.0,36.0,36.0,36.0,28800.0
2024-10-16,36.0,36.0,35.0,35.0,22600.0
2024-10-17,35.0,35.0,35.0,35.0,13200.0
2024-10-18,35.0,35.0,34.0,34.0,12900.0
2024-10-21,33.0,33.0,32.0,32.0,75200.0
2024-10-22,32.0,32.0,32.0,32.0,298100.0
2024-10-23,31.0,31.0,30.0,30.0,100600.0
2024-10-24,30.0,33.0,30.0,32.0,915300.0
2024-10-25,32.0,34.0,32.0,34.0,464100.0
2024-10-28,33.0,33.0,33.0,33.0,4800.0
2024-10-29,33.0,33.0,32.0,32.0,46500.0
2024-10-30,32.0,35.0,32.0,35.0,712800.0
2024-10-31,38.0,38.0,36.0,36.0,269700.0
2024-11-01,36.0,36.0,36.0,36.0,240200.0
2024-11-04,36.0,36.0,36.0,36.0,141700.0
2024-11-05,37.0,38.0,37.0,37.0,271500.0
2024-11-06,37.0,37.0,37.0,37.0,212900.0
2024-11-07,37.0,37.0,36.0,36.0,28700.0
2024-11-08,36.0,36.0,36.0,36.0,114000.0
2024-11-11,36.0,36.0,35.0,35.0,14000.0
2024-11-12,34.0,34.0,32.0,32.0,51600.0
2024-11-13,29.0,35.0,29.0,35.0,747600.0
2024-11-14,35.0,35.0,34.0,34.0,10500.0
2024-11-15,33.0,34.0,32.0,34.0,610400.0
2024-11-18,32.0,32.0,32.0,32.0,711200.0
2024-11-19,32.0,33.0,32.0,33.0,17800.0
2024-11-20,32.0,32.0,32.0,32.0,639200.0
2024-11-21,32.0,32.0,30.0,30.0,41100.0
2024-11-22,30.0,30.0,29.0,29.0,57300.0
2024-11-25,29.0,31.0,29.0,31.0,501300.0
2024-11-26,34.0,34.0,32.0,32.0,151500.0
2024-11-28,34.0,35.0,34.0,35.0,155100.0
2024-11-29,36.0,36.0,35.0,35.0,14500.0
2024-12-02,34.0,34.0,33.0,33.0,171000.0
2024-12-03,32.0,32.0,32.0,32.0,2300.0
2024-12-04,32.0,32.0,31.0,32.0,23100.0
2024-12-05,32.0,34.0,32.0,33.0,17500.0
2024-12-06,33.0,33.0,33.0,33.0,10100.0
2024-12-09,33.0,33.0,31.0,31.0,171400.0
2024-12-10,32.0,32.0,30.0,30.0,676900.0
2024-12-11,30.0,30.0,27.0,27.0,268500.0
2024-12-12,27.0,27.0,25.0,26.0,2852600.0
2024-12-13,25.0,25.0,25.0,25.0,1936400.0
2024-12-16,25.0,27.0,25.0,25.0,296000.0
2024-12-17,25.0,25.0,25.0,25.0,24700.0
2024-12-18,25.0,27.0,25.0,27.0,391900.0
2024-12-19,27.0,27.0,27.0,27.0,59600.0
2024-12-20,27.0,27.0,27.0,27.0,5000.0
2024-12-23,26.0,26.0,26.0,26.0,93500.0
2024-12-24,26.0,26.0,25.0,25.0,11100.0
2024-12-27,25.0,25.0,25.0,25.0,216400.0
2024-12-30,25.0,27.0,24.0,27.0,37400.0
2025-01-02,27.0,27.0,27.0,27.0,71100.0
2025-01-03,26.0,26.0,26.0,26.0,58700.0
2025-01-06,26.0,26.0,26.0,26.0,8900.0
2025-01-07,26.0,26.0,26.0,26.0,101800.0
2025-01-08,26.0,26.0,26.0,26.0,11600.0
2025-01-09,26.0,26.0,26.0,26.0,17300.0
2025-01-10,26.0,26.0,26.0,26.0,6000.0
2025-01-13,26.0,26.0,26.0,26.0,323900.0
2025-01-14,26.0,26.0,26.0,26.0,704800.0
2025-01-15,26.0,26.0,26.0,26.0,1131100.0
2025-01-16,26.0,26.0,24.0,24.0,50900.0
2025-01-17,24.0,24.0,24.0,24.0,238800.0
2025-01-20,24.0,24.0,24.0,24.0,447300.0
2025-01-21,24.0,24.0,24.0,24.0,61100.0
2025-01-22,24.0,24.0,24.0,24.0,423000.0
2025-01-23,24.0,24.0,24.0,24.0,45400.0
2025-01-24,24.0,24.0,23.0,23.0,137200.0
2025-01-30,23.0,23.0,23.0,23.0,14900.0
2025-01-31,23.0,23.0,23.0,23.0,42000.0
2025-02-03,23.0,23.0,22.0,22.0,113000.0
2025-02-04,22.0,22.0,22.0,22.0,393200.0
2025-02-05,20.0,20.0,20.0,20.0,891900.0
2025-02-06,20.0,20.0,20.0,20.0,287800.0
2025-02-07,18.0,19.0,18.0,19.0,173800.0
2025-02-10,19.0,19.0,19.0,19.0,658100.0
2025-02-11,18.0,19.0,18.0,19.0,111500.0
2025-02-12,19.0,19.0,19.0,19.0,35000.0
2025-02-13,20.0,20.0,20.0,20.0,259800.0
2025-02-14,21.0,22.0,21.0,22.0,40000.0
2025-02-17,22.0,24.0,22.0,24.0,686000.0
2025-02-18,26.0,26.0,26.0,26.0,889200.0
2025-02-19,26.0,26.0,25.0,25.0,259800.0
2025-02-20,23.0,23.0,23.0,23.0,469400.0
2025-02-21,21.0,21.0,21.0,21.0,47900.0
2025-02-24,22.0,23.0,22.0,23.0,52900.0
2025-02-25,24.0,24.0,23.0,23.0,259700.0
2025-02-26,23.0,24.0,23.0,24.0,757800.0
2025-02-27,25.0,26.0,25.0,26.0,2781400.0
2025-02-28,26.0,26.0,26.0,26.0,1398500.0
2025-03-03,26.0,26.0,26.0,26.0,540900.0
2025-03-04,27.0,28.0,27.0,28.0,597300.0
2025-03-05,30.0,30.0,30.0,30.0,1390500.0
2025-03-06,33.0,33.0,33.0,33.0,509600.0
2025-03-07,36.0,36.0,36.0,36.0,1470200.0
2025-03-10,37.0,39.0,37.0,39.0,3408400.0
2025-03-11,41.0,41.0,41.0,41.0,1461600.0
2025-03-12,45.0,45.0,45.0,45.0,6190200.0
2025-03-13,49.0,49.0,49.0,49.0,2680100.0
2025-03-14,53.0,53.0,53.0,53.0,2399900.0
2025-03-17,57.0,58.0,57.0,58.0,8853300.0
2025-03-18,58.0,58.0,53.0,53.0,1326300.0
2025-03-19,48.0,48.0,48.0,48.0,226100.0
2025-03-20,44.0,44.0,44.0,44.0,655500.0
2025-03-21,40.0,40.0,40.0,40.0,670100.0
2025-03-24,36.0,39.0,36.0,39.0,1637300.0
2025-03-25,39.0,39.0,39.0,39.0,712400.0
2025-03-26,39.0,39.0,38.0,39.0,238200.0
2025-03-27,38.0,40.0,38.0,40.0,247200.0
2025-04-08,41.0,41.0,41.0,41.0,368700.0
2025-04-09,41.0,41.0,41.0,41.0,272900.0
2025-04-10,41.0,42.0,41.0,42.0,2453700.0
2025-04-11,42.0,45.0,42.0,45.0,453900.0
2025-04-14,46.0,48.0,46.0,48.0,1275800.0
2025-04-15,49.0,50.0,49.0,50.0,703300.0
2025-04-16,50.0,50.0,50.0,50.0,911700.0
2025-04-17,50.0,50.0,50.0,50.0,3213900.0
2025-04-21,50.0,51.0,50.0,51.0,312000.0
2025-04-22,51.0,51.0,51.0,51.0,236400.0
2025-04-23,50.0,50.0,50.0,50.0,116400.0
2025-04-24,50.0,50.0,49.0,49.0,204800.0
2025-04-25,49.0,49.0,45.0,45.0,131200.0
2025-04-28,42.0,42.0,41.0,41.0,37100.0
2025-04-29,37.0,37.0,37.0,37.0,133700.0
2025-04-30,37.0,39.0,37.0,39.0,500300.0
2025-05-02,37.0,39.0,37.0,39.0,386400.0
2025-05-05,39.0,39.0,39.0,39.0,418400.0
2025-05-06,39.0,39.0,39.0,39.0,276700.0
2025-05-07,39.0,42.0,39.0,42.0,97600.0
2025-05-08,42.0,42.0,42.0,42.0,45900.0
2025-05-09,43.0,43.0,41.0,41.0,74800.0
2025-05-14,41.0,44.0,41.0,43.0,957300.0
2025-05-15,44.0,44.0,44.0,44.0,148300.0
2025-05-16,43.0,43.0,42.0,42.0,683500.0
2025-05-19,40.0,40.0,38.0,38.0,880400.0
2025-05-20,37.0,37.0,37.0,37.0,139200.0
2025-05-21,37.0,37.0,35.0,35.0,493200.0
2025-05-22,34.0,34.0,34.0,34.0,732600.0
2025-05-23,34.0,34.0,34.0,34.0,1076300.0
2025-05-26,34.0,34.0,32.0,32.0,179900.0
2025-05-27,32.0,32.0,32.0,32.0,58400.0
2025-05-28,32.0,32.0,32.0,32.0,339200.0
2025-06-02,32.0,32.0,30.0,30.0,148800.0
