timestamp,open,high,low,close,volume
2024-09-17,226.0,232.0,224.0,228.0,57325300.0
2024-09-18,230.0,234.0,226.0,228.0,23283300.0
2024-09-19,228.0,230.0,224.0,226.0,28769500.0
2024-09-20,228.0,230.0,222.0,224.0,32635600.0
2024-09-23,224.0,226.0,222.0,222.0,25654300.0
2024-09-24,222.0,224.0,214.0,214.0,32874500.0
2024-09-25,214.0,234.0,214.0,234.0,63221900.0
2024-09-26,236.0,238.0,222.0,222.0,44733800.0
2024-09-27,222.0,228.0,222.0,222.0,21755000.0
2024-09-30,224.0,228.0,222.0,224.0,24475500.0
2024-10-01,226.0,226.0,218.0,222.0,21083400.0
2024-10-02,222.0,222.0,202.0,210.0,139472700.0
2024-10-03,210.0,216.0,208.0,212.0,23472400.0
2024-10-04,212.0,220.0,208.0,220.0,43885800.0
2024-10-07,220.0,220.0,214.0,214.0,23019000.0
2024-10-08,226.0,226.0,212.0,214.0,19826000.0
2024-10-09,214.0,216.0,212.0,212.0,17479700.0
2024-10-10,212.0,218.0,212.0,216.0,17236800.0
2024-10-11,214.0,220.0,214.0,220.0,18717000.0
2024-10-14,220.0,222.0,216.0,220.0,20052600.0
2024-10-15,220.0,226.0,218.0,224.0,19637500.0
2024-10-16,224.0,226.0,218.0,222.0,20104300.0
2024-10-17,224.0,230.0,220.0,228.0,25911800.0
2024-10-18,228.0,230.0,224.0,230.0,19259200.0
2024-10-21,230.0,234.0,228.0,230.0,30463000.0
2024-10-22,230.0,238.0,228.0,238.0,27285300.0
2024-10-23,238.0,238.0,228.0,228.0,21530700.0
2024-10-24,228.0,230.0,222.0,226.0,14813600.0
2024-10-25,226.0,236.0,224.0,232.0,23421600.0
2024-10-28,234.0,236.0,226.0,228.0,20268800.0
2024-10-29,230.0,234.0,226.0,228.0,24719500.0
2024-10-30,228.0,232.0,224.0,226.0,15792800.0
2024-10-31,226.0,234.0,226.0,232.0,23259200.0
2024-11-01,232.0,234.0,220.0,224.0,19024400.0
2024-11-04,224.0,228.0,218.0,224.0,19374100.0
2024-11-05,224.0,228.0,218.0,220.0,15241100.0
2024-11-06,220.0,224.0,214.0,216.0,26190500.0
2024-11-07,216.0,218.0,210.0,214.0,14752300.0
2024-11-08,214.0,218.0,210.0,212.0,12766900.0
2024-11-11,212.0,216.0,208.0,212.0,14550000.0
2024-11-12,212.0,218.0,212.0,216.0,13002500.0
2024-11-13,216.0,216.0,212.0,214.0,10314500.0
2024-11-14,214.0,218.0,210.0,212.0,10007200.0
2024-11-15,212.0,214.0,210.0,212.0,11375600.0
2024-11-18,212.0,216.0,212.0,214.0,9453400.0
2024-11-19,214.0,216.0,212.0,212.0,8857000.0
2024-11-20,212.0,216.0,210.0,210.0,8635000.0
2024-11-21,212.0,214.0,210.0,210.0,8155200.0
2024-11-22,210.0,214.0,210.0,210.0,8601700.0
2024-11-25,210.0,216.0,210.0,216.0,8051100.0
2024-11-26,216.0,216.0,212.0,214.0,5999500.0
2024-11-28,214.0,216.0,210.0,212.0,5741500.0
2024-11-29,212.0,212.0,210.0,212.0,6013300.0
